"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2021-10",,,,,,,,,"0","1,S","30","1,S","12","1,S",,,"92","1,S,21,",,,,,,,,,"89.5","1,,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2021-11",,,,,,,,,"0",",S","30",",S","8",",S",,,"92",",S,22,",,,,,,,,,"87.9",",,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2021-12",,,,,,,,,"0","1,S","30","1,S","8","1,S",,,"92","1,S,19,+",,,,,,,,,"88.2","1,,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-01",,,"447","5,S","0","5,S","0","5,S","0","1,S","30","1,S","3","1,S","73","5,S,21,","91","1,S,08,","0",,"0","1,S",,,"82.2","5,S","87.2","1,,,S","77.2","5,,,S"
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-02",,,"389","5,S","0","5,S","0","5,S","0",",S","28",",S","3",",S","74","5,S,04,","90",",S,28,","0",,"0",",S",,,"81.9","5,S","87.5",",,,S","76.2","5,,,S"
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-03",,,,,,,,,"0","4,S","27","4,S","13","4,S",,,"91","4,S,23,+",,,,,,,,,"89.3","4,,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-04",,,,,"0","5,S","0","5,S","0","3,S","27","3,S","16","3,S","74","5,S,20,","91","3,S,18,+",,,,,,,"83.2","8,S","89.8","3,,,S","76.7","5,,,S"
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-05",,,,,,,,,"0","3,S","28","3,S","8","3,S",,,"91","3,S,31,",,,,,,,,,"89.0","3,,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-06",,,,,,,,,"0",",S","30",",S","3",",S",,,"90",",S,08,+",,,,,,,,,"87.5",",,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-07",,,,,,,,,"0",",S","31",",S","0",",S",,,"89",",S,05,",,,,,,,,,"86.3",",,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-08",,,"479","5,S","0","3,S","0","3,S","0","2,S","29","2,S","0","2,S","73","3,S,06,","89","2,S,13,",,,"0","2,S",,,"83.3","5,S","87.3","2,,,S","79.3","3,,,S"
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-09",,,,,,,,,"0","2,S","28","2,S","0","2,S",,,"90","2,S,25,+",,,,,,,,,"88.0","2,,,S",,
"ID000096925","SANGKAPURA BAWEAN, ID","-5.85","112.633","3.0","2022-10",,,,,,,,,"0","2,S","29","2,S","5","2,S",,,"91","2,S,23,",,,,,,,,,"88.0","2,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-01",,,,,,,,,"0","5,S","26","5,S","2","5,S",,,"90","5,S,16,",,,,,,,,,"86.4","5,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-03",,,,,,,,,"0","4,S","27","4,S","17","4,S",,,"96","4,S,28,",,,,,,,,,"90.8","4,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-08",,,,,,,,,"0","4,S","27","4,S","22","4,S",,,"94","4,S,15,",,,,,,,,,"91.2","4,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-10",,,,,,,,,"0","5,S","26","5,S","25","5,S",,,"95","5,S,12,",,,,,,,,,"92.0","5,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-11",,,,,,,,,"0","3,S","27","3,S","16","3,S",,,"94","3,S,25,",,,,,,,,,"90.0","3,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2021-12",,,,,,,,,"0","4,S","27","4,S","17","4,S",,,"94","4,S,19,+",,,,,,,,,"90.2","4,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-01",,,,,,,,,"0","4,S","27","4,S","16","4,S",,,"95","4,S,07,",,,,,,,,,"89.7","4,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-02",,,,,,,,,"0","5,S","23","5,S","10","5,S",,,"95","5,S,15,",,,,,,,,,"89.3","5,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-03",,,,,,,,,"0","1,S","30","1,S","20","1,S",,,"95","1,S,14,",,,,,,,,,"90.3","1,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-04",,,,,,,,,"0","1,S","29","1,S","26","1,S",,,"95","1,S,25,",,,,,,,,,"91.6","1,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-05",,,,,,,,,"0","5,S","26","5,S","19","5,S",,,"95","5,S,17,",,,,,,,,,"91.4","5,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-06",,,,,,,,,"0",",S","30",",S","20",",S",,,"93",",S,28,",,,,,,,,,"90.1",",,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-07",,,,,,,,,"0","1,S","30","1,S","26","1,S",,,"93","1,S,29,+",,,,,,,,,"91.2","1,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-08",,,,,,,,,"0","1,S","30","1,S","25","1,S",,,"94","1,S,19,",,,,,,,,,"91.2","1,,,S",,
"IDM00096739","BUDIARTO, ID","-6.293","106.57","47.0","2022-09",,,,,,,,,"0","1,S","29","1,S","18","1,S",,,"95","1,S,26,",,,,,,,,,"90.7","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-01",,,,,,,,,"0",",S","31",",S","22",",S",,,"96",",S,20,+",,,,,,,,,"91.4",",,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-03",,,,,,,,,"0","1,S","30","1,S","19","1,S",,,"95","1,S,03,+",,,,,,,,,"90.6","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-04",,,,,"0","5,S","0","5,S","0","3,S","27","3,S","18","3,S","70","5,S,29,","93","3,S,27,+",,,,,,,"81.1","8,S","89.8","3,,,S","72.4","5,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-05",,,"534","1,S","0",",S","0",",S","0","1,S","30","1,S","25","1,S","71",",S,26,","96","1,S,29,+",,,"0","1,S",,,"82.8","1,S","92.4","1,,,S","73.2",",,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-06",,,,,,,,,"0","1,S","29","1,S","24","1,S",,,"97","1,S,10,",,,,,,,,,"92.0","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-07",,,,,,,,,"0","1,S","30","1,S","13","1,S",,,"93","1,S,23,",,,,,,,,,"88.9","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-08",,,,,,,,,"0",",S","31",",S","16",",S",,,"94",",S,11,",,,,,,,,,"89.8",",,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-09",,,,,"0","4,S","0","4,S","0","4,S","26","4,S","13","4,S","68","4,S,19,","94","4,S,18,",,,,,,,"81.2","7,S","90.0","4,,,S","72.4","4,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-10",,,"454","5,S","0","4,S","0","4,S","0","1,S","30","1,S","22","1,S","70","4,S,20,+","95","1,S,15,",,,"0","1,S",,,"82.4","5,S","91.3","1,,,S","73.6","4,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-11",,,,,,,,,"0","1,S","29","1,S","20","1,S",,,"94","1,S,23,+",,,,,,,,,"90.6","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2021-12",,,,,"0","5,S","0","5,S","0","1,S","30","1,S","14","1,S","67","5,S,24,","97","1,S,07,",,,,,,,"81.5","6,S","89.8","1,,,S","73.2","5,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-01",,,,,,,,,"0","1,S","30","1,S","23","1,S",,,"93","1,S,22,",,,,,,,,,"90.1","1,,,S",,
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-02",,,"434","1,S","0","1,S","0","1,S","0",",S","28",",S","17",",S","67","1,S,22,","95",",S,02,",,,"0",",S",,,"81.1","1,S","90.3",",,,S","71.9","1,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-03",,,"433","4,S","0","4,S","0","4,S","0",",S","31",",S","21",",S","67","4,S,29,","94",",S,10,",,,"0",",S",,,"81.1","4,S","90.4",",,,S","71.7","4,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-04",,,"479","3,S","0","2,S","0","2,S","0","1,S","29","1,S","26","1,S","69","2,S,01,","97","1,S,18,",,,"0","1,S",,,"82.7","3,S","93.2","1,,,S","72.2","2,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-05",,,"492","2,S","0","2,S","0","2,S","0","1,S","30","1,S","25","1,S","70","2,S,28,","95","1,S,06,+",,,"0","1,S",,,"82.0","2,S","91.7","1,,,S","72.2","2,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-06",,,"472",",S","0",",S","0",",S","0",",S","30",",S","25",",S","68",",S,21,+","94",",S,27,+",,,"0",",S",,,"80.7",",S","91.2",",,,S","70.3",",,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-07","445",,"445","1,S","0","1,S","0","1,S","0",",S","31",",S","18",",S","67","1,S,18,","97",",S,02,",,,"0",",S",,,"79.8","1,S","90.1",",,,S","69.6","1,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-08","922",,"477",",S","0",",S","0",",S","0",",S","31",",S","18",",S","67",",S,15,","94",",S,21,",,,"0",",S",,,"80.4",",S","89.8",",,,S","71.0",",,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-09","1338",,"416","5,S","0","4,S","0","4,S","0","1,S","29","1,S","21","1,S","70","4,S,26,","95","1,S,28,",,,"0","1,S",,,"81.6","5,S","90.7","1,,,S","72.5","4,,,S"
"IDM00097072","MUTIARA, ID","-0.919","119.91","86.6","2022-10",,,,,,,,,"0","2,S","29","2,S","19","2,S",,,"94","2,S,21,",,,,,,,,,"90.0","2,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-01",,,"476","5,S","0","5,S","0","5,S","0","1,S","30","1,S","20","1,S","74","5,S,26,","95","1,S,13,","0","S","0","1,S",,,"83.4","5,S","90.2","1,,,S","76.5","5,,,S"
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-03",,,"484","4,S","0","4,S","0","4,S","0",",S","31",",S","21",",S","74","4,S,12,+","95",",S,24,",,,"0",",S",,,"82.9","4,S","90.5",",,,S","75.3","4,,,S"
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-04",,,,,,,,,"0","1,S","29","1,S","24","1,S",,,"95","1,S,13,",,,,,,,,,"91.1","1,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-05",,,,,,,,,"0",",S","31",",S","28",",S",,,"94",",S,24,+",,,,,,,,,"91.8",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-06",,,"441","5,S","0","5,S","0","5,S","0",",S","30",",S","29",",S","72","5,S,12,","93",",S,03,+",,,"0",",S",,,"82.7","5,S","91.7",",,,S","73.7","5,,,S"
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-07",,,,,,,,,"0",",S","31",",S","20",",S",,,"95",",S,10,",,,,,,,,,"90.3",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-08",,,,,,,,,"0",",S","31",",S","31",",S",,,"95",",S,31,",,,,,,,,,"92.8",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-09",,,,,,,,,"0",",S","30",",S","29",",S",,,"96",",S,06,",,,,,,,,,"93.1",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-10",,,,,,,,,"0",",S","31",",S","31",",S",,,"99",",S,21,",,,,,,,,,"94.5",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-11",,,,,,,,,"0",",S","30",",S","24",",S",,,"95",",S,09,",,,,,,,,,"91.4",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2021-12",,,,,,,,,"0",",S","31",",S","28",",S",,,"97",",S,26,",,,,,,,,,"92.3",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-01",,,,,,,,,"0",",S","31",",S","20",",S",,,"94",",S,29,+",,,,,,,,,"90.3",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-02",,,"418","5,S","0","5,S","0","5,S","0",",S","28",",S","19",",S","74","5,S,22,","94",",S,08,",,,"0",",S",,,"83.2","5,S","90.4",",,,S","76.0","5,,,S"
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-03",,,,,,,,,"0","1,S","30","1,S","23","1,S",,,"95","1,S,17,",,,,,,,,,"91.4","1,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-04",,,,,,,,,"0","3,S","27","3,S","26","3,S",,,"95","3,S,30,",,,,,,,,,"93.0","3,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-05",,,,,,,,,"0","1,S","30","1,S","27","1,S",,,"96","1,S,12,",,,,,,,,,"92.4","1,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-06",,,,,,,,,"0",",S","30",",S","20",",S",,,"95",",S,08,",,,,,,,,,"90.6",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-07",,,,,,,,,"0",",S","31",",S","4",",S",,,"92",",S,04,",,,,,,,,,"88.5",",,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-08",,,"476","3,S","0","3,S","0","3,S","0",",S","31",",S","25",",S","68","3,S,07,","95",",S,23,+",,,"0",",S",,,"81.9","3,S","91.4",",,,S","72.5","3,,,S"
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-09",,,,,,,,,"0","1,S","29","1,S","28","1,S",,,"96","1,S,25,+",,,,,,,,,"93.3","1,,,S",,
"IDM00097270","MUHAMMAD SALAHUDDIN, ID","-8.54","118.687","22.0","2022-10",,,,,,,,,"0","2,S","29","2,S","28","2,S",,,"96","2,S,09,",,,,,,,,,"93.0","2,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-01",,,,,,,,,"0","1,S","30","1,S","10","1,S",,,"91","1,S,08,",,,,,,,,,"88.7","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-03",,,,,,,,,"0","2,S","29","2,S","7","2,S",,,"91","2,S,22,+",,,,,,,,,"88.4","2,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-04",,,,,,,,,"0","1,S","29","1,S","21","1,S",,,"93","1,S,17,+",,,,,,,,,"90.3","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-05",,,,,,,,,"0","2,S","29","2,S","15","2,S",,,"93","2,S,03,",,,,,,,,,"89.8","2,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-06",,,"406","5,S","0","4,S","0","4,S","0","1,S","29","1,S","11","1,S","72","4,S,18,","93","1,S,02,",,,"0","1,S",,,"81.1","5,S","88.5","1,,,S","73.7","4,,,S"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-07",,,,,,,,,"0",",S","31",",S","6",",S",,,"91",",S,30,",,,,,,,,,"88.0",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-08",,,,,,,,,"0",",S","31",",S","19",",S",,,"93",",S,27,",,,,,,,,,"89.5",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-09",,,,,,,,,"0","1,S","29","1,S","14","1,S",,,"94","1,S,17,",,,,,,,,,"89.1","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-10",,,,,,,,,"0",",S","31",",S","21",",S",,,"95",",S,16,",,,,,,,,,"91.0",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-11",,,,,,,,,"0","3,S","27","3,S","19","3,S",,,"92","3,S,20,+",,,,,,,,,"90.0","3,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2021-12",,,,,,,,,"0","1,S","30","1,S","13","1,S",,,"92","1,S,30,",,,,,,,,,"89.0","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-01",,,,,,,,,"0","4,S","27","4,S","18","4,S",,,"94","4,S,31,",,,,,,,,,"90.4","4,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-03",,,,,,,,,"0","2,S","29","2,S","5","2,S",,,"92","2,S,03,+",,,,,,,,,"88.0","2,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-04",,,,,,,,,"0","1,S","29","1,S","8","1,S",,,"91","1,S,24,",,,,,,,,,"89.1","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-05",,,,,,,,,"0","1,S","30","1,S","11","1,S",,,"94","1,S,02,",,,,,,,,,"89.2","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-06",,,,,,,,,"0","1,S","29","1,S","3","1,S",,,"91","1,S,08,",,,,,,,,,"85.3","1,,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-07",,,,,,,,,"0",",S","31",",S","6",",S",,,"91",",S,29,+",,,,,,,,,"88.2",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-08",,,,,,,,,"0",",S","31",",S","9",",S",,,"91",",S,30,+",,,,,,,,,"88.5",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-09",,,,,,,,,"0",",S","30",",S","16",",S",,,"94",",S,13,",,,,,,,,,"89.4",",,,S",,
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2022-10",,,,,,,,,"0","4,S","27","4,S","16","4,S",,,"93","4,S,09,",,,,,,,,,"89.5","4,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-01",,,,,,,,,"0","5,S","26","5,S","6","5,S",,,"91","5,S,01,",,,,,,,,,"88.6","5,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-03",,,,,,,,,"0","2,S","29","2,S","3","2,S",,,"90","2,S,21,+",,,,,,,,,"87.6","2,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-04",,,,,,,,,"0","1,S","29","1,S","3","1,S",,,"93","1,S,14,",,,,,,,,,"87.2","1,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-05",,,,,,,,,"0","2,S","29","2,S","4","2,S",,,"92","2,S,06,",,,,,,,,,"87.0","2,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-06",,,,,,,,,"0",",S","30",",S","0",",S",,,"88",",S,22,+",,,,,,,,,"85.4",",,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-07",,,,,,,,,"0","5,S","26","5,S","1","5,S",,,"90","5,S,13,",,,,,,,,,"85.0","5,,,S",,
"ID000097980","MERAUKE MOPAH, ID","-8.467","140.383","3.0","2021-11",,,,,,,,,"0","4,S","26","4,S","13","4,S",,,"92","4,S,03,",,,,,,,,,"89.6","4,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-01",,,,,,,,,"0","1,S","30","1,S","21","1,S",,,"96","1,S,01,",,,,,,,,,"91.6","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-03",,,,,,,,,"0","2,S","29","2,S","20","2,S",,,"95","2,S,28,+",,,,,,,,,"90.7","2,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-04",,,,,,,,,"0","4,S","26","4,S","19","4,S",,,"95","4,S,22,",,,,,,,,,"90.8","4,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-06",,,,,,,,,"0","1,S","29","1,S","3","1,S",,,"92","1,S,29,",,,,,,,,,"86.3","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-07",,,,,,,,,"0","1,S","30","1,S","2","1,S",,,"90","1,S,16,+",,,,,,,,,"86.5","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-08",,,,,,,,,"0","1,S","30","1,S","11","1,S",,,"92","1,S,22,",,,,,,,,,"88.4","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-09",,,,,,,,,"0",",S","30",",S","12",",S",,,"93",",S,29,",,,,,,,,,"88.6",",,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-10",,,,,,,,,"0","1,S","30","1,S","25","1,S",,,"98","1,S,21,",,,,,,,,,"92.2","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-11",,,,,,,,,"0","1,S","29","1,S","19","1,S",,,"97","1,S,09,",,,,,,,,,"90.3","1,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2021-12",,,,,,,,,"0","4,S","27","4,S","24","4,S",,,"96","4,S,28,",,,,,,,,,"92.1","4,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-01",,,,,,,,,"0",",S","31",",S","24",",S",,,"96",",S,28,",,,,,,,,,"91.9",",,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-02",,,,,,,,,"0","2,S","26","2,S","19","2,S",,,"96","2,S,08,",,,,,,,,,"91.3","2,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-03",,,,,,,,,"0",",S","31",",S","23",",S",,,"97",",S,13,",,,,,,,,,"91.9",",,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-04",,,,,,,,,"0","3,S","27","3,S","25","3,S",,,"96","3,S,04,",,,,,,,,,"92.1","3,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-05",,,,,,,,,"0","3,S","28","3,S","20","3,S",,,"96","3,S,13,",,,,,,,,,"90.7","3,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-06",,,,,,,,,"0","5,S","25","5,S","15","5,S",,,"92","5,S,04,+",,,,,,,,,"89.9","5,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-07",,,,,,,,,"0","2,S","29","2,S","2","2,S",,,"92","2,S,05,",,,,,,,,,"86.7","2,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-08",,,,,,,,,"0","5,S","26","5,S","6","5,S",,,"92","5,S,03,",,,,,,,,,"87.8","5,,,S",,
"IDM00097876","TANAH MERAH, ID","-6.1","140.3","16.0","2022-10",,,,,,,,,"0","4,S","27","4,S","19","4,S",,,"96","4,S,31,",,,,,,,,,"91.5","4,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-01",,,,,,,,,"0","1,S","30","1,S","23","1,S",,,"94","1,S,14,+",,,,,,,,,"90.9","1,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-03",,,,,"0","5,S","0","5,S","0","3,S","28","3,S","19","3,S","71","5,S,18,+","93","3,S,24,",,,,,,,"82.5","8,S","90.4","3,,,S","74.5","5,,,S"
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-05",,,,,,,,,"0","4,S","27","4,S","20","4,S",,,"92","4,S,14,",,,,,,,,,"90.5","4,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-06",,,,,,,,,"0","1,S","29","1,S","21","1,S",,,"92","1,S,27,",,,,,,,,,"90.4","1,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-07",,,,,,,,,"0","3,S","28","3,S","16","3,S",,,"92","3,S,31,+",,,,,,,,,"90.2","3,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-08",,,,,,,,,"0","2,S","29","2,S","23","2,S",,,"93","2,S,22,",,,,,,,,,"90.8","2,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-09",,,,,,,,,"0","1,S","29","1,S","27","1,S",,,"95","1,S,03,",,,,,,,,,"92.2","1,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-10",,,,,,,,,"0","4,S","27","4,S","27","4,S",,,"96","4,S,20,",,,,,,,,,"92.8","4,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-11",,,,,"0","5,S","0","5,S","0","1,S","29","1,S","28","1,S","74","5,S,29,+","95","1,S,04,",,,,,,,"84.5","6,S","92.6","1,,,S","76.3","5,,,S"
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2021-12",,,,,,,,,"0","1,S","30","1,S","25","1,S",,,"95","1,S,24,",,,,,,,,,"92.1","1,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2022-01",,,,,,,,,"0","1,S","30","1,S","24","1,S",,,"96","1,S,25,",,,,,,,,,"91.9","1,,,S",,
"ID000097340","WAINGAPU MAU HAU, ID","-9.667","120.333","12.0","2022-02",,,,,,,,,"0",",S","28",",S","20",",S",,,"95",",S,01,",,,,,,,,,"90.4",",,,S",,
