"STATION","NAME","DATE","CDSD","CLDD","DT00","DT32","DX32","DX70","DX90","EMNT","EMXT","HDSD","HTDD","PRCP","TAVG","TMAX","TMIN"
"IDM00096749","SOEKARNO HATTA INTERNATIONAL, ID","2022-06",,,"0","0",,,,"69",,,,,,,"73.6"
"IDM00096749","SOEKARNO HATTA INTERNATIONAL, ID","2022-07",,,"0","0",,,,"68",,,,,,,"73.4"
"IDM00096749","SOEKARNO HATTA INTERNATIONAL, ID","2022-08",,,"0","0",,,,"69",,,,,,,"73.9"
"IDM00096749","SOEKARNO HATTA INTERNATIONAL, ID","2022-09",,,"0","0",,,,"72",,,,,,,"73.8"
"IDM00096749","SOEKARNO HATTA INTERNATIONAL, ID","2022-10",,,,,"0","26","14",,"95",,,,,"89.7",
"ID000097900","SAUMLAKI OLILIT, ID","2022-03",,,,,"0","27","19",,"93",,,,,"90.3",
"ID000097900","SAUMLAKI OLILIT, ID","2022-04",,,,,"0","28","11",,"91",,,,,"89.5",
"ID000097900","SAUMLAKI OLILIT, ID","2022-05",,,,,"0","30","8",,"93",,,,,"89.1",
"ID000097900","SAUMLAKI OLILIT, ID","2022-06",,,,,"0","29","0",,"89",,,,,"85.1",
"ID000097900","SAUMLAKI OLILIT, ID","2022-07",,,,,"0","31","0",,"86",,,,,"83.9",
"ID000097900","SAUMLAKI OLILIT, ID","2022-08",,,,,"0","30","0",,"87",,,,,"85.3",
"ID000097900","SAUMLAKI OLILIT, ID","2022-09",,,,,"0","29","2",,"90",,,,,"87.3",
"ID000097900","SAUMLAKI OLILIT, ID","2022-10",,,,,"0","26","19",,"94",,,,,"90.5",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-01",,,,,"0","27","16",,"94",,,,,"89.6",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-02",,,,,"0","25","15",,"95",,,,,"89.2",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-03",,,,,"0","31","26",,"96",,,,,"92.0",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-04",,,,,"0","26","17",,"96",,,,,"90.8",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-05",,,,,"0","28","24",,"96",,,,,"91.7",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-06",,,,,"0","27","15",,"94",,,,,"89.7",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-07",,,,,"0","26","17",,"94",,,,,"90.0",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-08",,,,,"0","29","18",,"94",,,,,"89.9",
"IDM00096109","SULTAN SYARIF KASIM II, ID","2022-09",,,,,"0","27","15",,"92",,,,,"89.3",
"IDM00096987","BANYUWANGI, ID","2022-01",,,,,"0","27","6",,"93",,,,,"88.5",
"IDM00096987","BANYUWANGI, ID","2022-02",,,"0","0","0","26","7","70","93",,,,"81.8","88.6","75.0"
"IDM00096987","BANYUWANGI, ID","2022-03",,,,,"0","31","9",,"92",,,,,"89.3",
"IDM00096987","BANYUWANGI, ID","2022-04",,,,,"0","28","12",,"91",,,,,"88.9",
"IDM00096987","BANYUWANGI, ID","2022-05",,"484","0","0","0","30","9","75","91",,"0",,"82.8","88.7","76.8"
"IDM00096987","BANYUWANGI, ID","2022-06",,,,,"0","30","2",,"92",,,,,"87.0",
"IDM00096987","BANYUWANGI, ID","2022-07",,,,,"0","30","0",,"89",,,,,"84.1",
"IDM00096987","BANYUWANGI, ID","2022-08",,,,,"0","29","0",,"88",,,,,"85.4",
"IDM00096987","BANYUWANGI, ID","2022-09",,,,,"0","29","0",,"88",,,,,"85.7",
"IDM00096987","BANYUWANGI, ID","2022-10",,,,,"0","28","1",,"90",,,,,"86.3",
"IDM00097630","FAK FAK TOREA, ID","2022-01",,,,,"0","26","2",,"91",,,,,"86.9",
"IDM00097630","FAK FAK TOREA, ID","2022-02",,"351","0","0","0","27","0","72","89",,"0",,"79.5","85.8","73.2"
"IDM00097630","FAK FAK TOREA, ID","2022-03",,,"0","0","0","30","2","72","91",,,,"79.8","86.4","73.3"
"IDM00097630","FAK FAK TOREA, ID","2022-04",,,,,"0","29","0",,"88",,,,,"86.3",
"IDM00097630","FAK FAK TOREA, ID","2022-05",,,,,"0","29","2",,"92",,,,,"86.7",
"IDM00097630","FAK FAK TOREA, ID","2022-06",,,,,"0","30","0",,"87",,,,,"84.9",
"IDM00097630","FAK FAK TOREA, ID","2022-07",,,,,"0","30","0",,"86",,,,,"82.4",
"IDM00097630","FAK FAK TOREA, ID","2022-08",,,,,"0","31","0",,"89",,,,,"83.1",
"IDM00097630","FAK FAK TOREA, ID","2022-09",,"341","0","0","0","30","0","70","86",,"0",,"78.5","84.6","72.5"
"IDM00097630","FAK FAK TOREA, ID","2022-10",,,,,"0","26","0",,"90",,,,,"86.4",
"IDM00097796","KOKONAO TIMUKA, ID","2022-01",,,,,"0","31","19",,"95",,,,,"90.4",
"IDM00097796","KOKONAO TIMUKA, ID","2022-02",,,,,"0","28","16",,"94",,,,,"89.7",
"IDM00097796","KOKONAO TIMUKA, ID","2022-04",,,,,"0","28","19",,"93",,,,,"90.5",
"IDM00097796","KOKONAO TIMUKA, ID","2022-05",,,,,"0","28","12",,"94",,,,,"89.0",
"IDM00097796","KOKONAO TIMUKA, ID","2022-06",,,,,"0","30","10",,"92",,,,,"87.8",
"IDM00097796","KOKONAO TIMUKA, ID","2022-07",,,,,"0","30","1",,"90",,,,,"84.3",
"IDM00097796","KOKONAO TIMUKA, ID","2022-08",,,,,"0","31","3",,"92",,,,,"86.3",
"IDM00097796","KOKONAO TIMUKA, ID","2022-09",,,,,"0","30","12",,"92",,,,,"88.7",
"IDM00097796","KOKONAO TIMUKA, ID","2022-10",,,,,"0","28","23",,"94",,,,,"90.6",
"ID000097146","KENDARI WOLTER MONG, ID","2022-01",,,,,"0","26","15",,"96",,,,,"90.8",
"ID000097146","KENDARI WOLTER MONG, ID","2022-02",,,"0","0","0","24","13","73","94",,,,"82.2","90.2","74.2"
"ID000097146","KENDARI WOLTER MONG, ID","2022-04",,"438","0","0","0","26","19","73","93",,"0",,"82.5","90.4","74.6"
"ID000097146","KENDARI WOLTER MONG, ID","2022-05",,,"0","0","0","27","15","73","93",,,,"82.2","89.7","74.7"
"ID000097146","KENDARI WOLTER MONG, ID","2022-06",,,,,"0","26","7",,"91",,,,,"87.1",
"ID000097146","KENDARI WOLTER MONG, ID","2022-07",,,,,"0","28","0",,"90",,,,,"86.0",
"ID000097146","KENDARI WOLTER MONG, ID","2022-08",,,"0","0","0","28","2","68","90",,,,"79.4","86.3","72.6"
"ID000097146","KENDARI WOLTER MONG, ID","2022-09",,"424","0","0","0","27","10","70","94",,"0",,"80.7","88.6","72.9"
"IDM00096509","JUWATA, ID","2022-03",,,,,"0","27","9",,"92",,,,,"88.2",
"IDM00096509","JUWATA, ID","2022-05",,,,,"0","26","9",,"94",,,,,"88.2",
"IDM00096509","JUWATA, ID","2022-06",,,,,"0","27","11",,"93",,,,,"89.1",
"IDM00096509","JUWATA, ID","2022-07",,,,,"0","30","12",,"92",,,,,"88.5",
"IDM00096509","JUWATA, ID","2022-08",,,,,"0","29","14",,"93",,,,,"89.1",
"IDM00096509","JUWATA, ID","2022-09",,,,,"0","26","12",,"93",,,,,"88.7",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-01",,,,,"0","31","24",,"94",,,,,"90.9",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-02",,"407","0","0","0","28","17","73","94",,"0",,"82.6","90.5","74.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-03",,,,,"0","30","25",,"93",,,,,"90.7",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-04",,,,,"0","29","23",,"94",,,,,"91.3",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-05",,,,,"0","31","21",,"94",,,,,"90.7",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-06",,,,,"0","30","14",,"95",,,,,"89.9",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-07",,,,,"0","31","7",,"91",,,,,"87.0",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-08",,,,,"0","31","6",,"91",,,,,"88.1",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-09",,,,,"0","30","22",,"94",,,,,"90.4",
"IDM00097126","MASAMBA ANDI JEMMA, ID","2022-10",,,,,"0","30","28",,"94",,,,,"91.5",
"IDM00096751","BOGOR CITEKO, ID","2022-01",,,,,"0","29","0",,"83",,,,,"77.3",
"IDM00096751","BOGOR CITEKO, ID","2022-02",,,,,"0","27","0",,"81",,,,,"76.4",
"IDM00096751","BOGOR CITEKO, ID","2022-03",,,,,"0","30","0",,"83",,,,,"79.0",
"IDM00096751","BOGOR CITEKO, ID","2022-04",,,,,"0","29","0",,"82",,,,,"78.7",
"IDM00096751","BOGOR CITEKO, ID","2022-05",,,,,"0","29","0",,"84",,,,,"79.3",
"IDM00096751","BOGOR CITEKO, ID","2022-06",,,,,"0","30","0",,"82",,,,,"77.6",
"IDM00096751","BOGOR CITEKO, ID","2022-07",,,,,"0","31","0",,"82",,,,,"78.4",
"IDM00096751","BOGOR CITEKO, ID","2022-08",,,,,"0","31","0",,"83",,,,,"78.8",
"IDM00096751","BOGOR CITEKO, ID","2022-09",,,,,"0","30","0",,"83",,,,,"78.7",
"IDM00096751","BOGOR CITEKO, ID","2022-10",,,,,"0","28","0",,"81",,,,,"77.6",
"IDM00097048","JALALUDDIN, ID","2022-01",,,,,"0","31","15",,"95",,,,,"89.2",
"IDM00097048","JALALUDDIN, ID","2022-02",,"379","0","0","0","28","10","71","92",,"0",,"81.2","88.7","73.7"
"IDM00097048","JALALUDDIN, ID","2022-03",,,,,"0","29","23",,"95",,,,,"91.3",
"IDM00097048","JALALUDDIN, ID","2022-04",,,,,"0","29","24",,"94",,,,,"91.1",
"IDM00097048","JALALUDDIN, ID","2022-05",,,,,"0","30","21",,"94",,,,,"90.9",
"IDM00097048","JALALUDDIN, ID","2022-06",,,,,"0","30","25",,"94",,,,,"90.9",
"IDM00097048","JALALUDDIN, ID","2022-07",,,,,"0","31","8",,"92",,,,,"88.4",
"IDM00097048","JALALUDDIN, ID","2022-08",,,,,"0","31","19",,"94",,,,,"90.0",
"IDM00097048","JALALUDDIN, ID","2022-09",,,,,"0","30","25",,"95",,,,,"90.9",
"IDM00097048","JALALUDDIN, ID","2022-10",,,,,"0","30","23",,"94",,,,,"91.3",
"IDM00096035","POLONIA, ID","2022-01",,,"0","0","0","26","6","63","93",,,,"80.5","88.5","72.4"
"IDM00096035","POLONIA, ID","2022-02",,,"0","0","0","24","5","71","91",,,,"80.2","87.9","72.4"
"IDM00096035","POLONIA, ID","2022-03",,,"0","0","0","26","9","72","92",,,,"81.4","89.1","73.7"
"IDM00096035","POLONIA, ID","2022-06",,,,,"0","25","1",,"90",,,,,"88.1",
"IDM00096035","POLONIA, ID","2022-07",,,,,"0","27","14",,"96",,,,,"89.8",
"IDM00096035","POLONIA, ID","2022-08",,,,,"0","26","8",,"91",,,,,"88.5",
"IDM00096595","MUARATEWE BERINGIN, ID","2022-01","3370","478","0","0","0","31","13","72","94","0","0",,"81.5","89.1","73.8"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-02","3786","416","0","0","0","27","13","72","96","0","0",,"81.7","89.3","74.1"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-03","4266","480","0","0","0","31","18","71","95","0","0",,"81.9","89.9","74.0"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-04","4726","460","0","0","0","27","20","72","95","0","0",,"82.6","90.7","74.5"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-05","5218","492","0","0","0","30","20","72","95","0","0",,"82.7","90.6","74.7"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-06","5728","510","0","0","0","30","19","73","95","0","0",,"82.6","90.3","74.9"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-07",,,,,"0","31","20",,"96",,,,,"89.7",
"IDM00096595","MUARATEWE BERINGIN, ID","2022-08",,"494","0","0","0","31","19","73","94",,"0",,"82.4","90.0","74.8"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-09",,"460","0","0","0","30","21","72","95",,"0",,"82.7","90.8","74.7"
"IDM00096595","MUARATEWE BERINGIN, ID","2022-10",,,,,"0","29","15",,"94",,,,,"89.8",
"IDM00096033","MEDAN BELAWAN, ID","2022-01",,,,,"0","31","1",,"90",,,,,"87.5",
"IDM00096033","MEDAN BELAWAN, ID","2022-02",,"399","0","0","0","28","1","74","90",,"0",,"82.3","87.6","76.9"
"IDM00096033","MEDAN BELAWAN, ID","2022-03",,,,,"0","31","8",,"96",,,,,"89.0",
"IDM00096033","MEDAN BELAWAN, ID","2022-04",,"501","0","0","0","29","18","76","93",,"0",,"84.3","89.8","78.7"
"IDM00096033","MEDAN BELAWAN, ID","2022-05",,,,,"0","29","20",,"93",,,,,"89.8",
"IDM00096033","MEDAN BELAWAN, ID","2022-06",,,"0","0","0","29","3","75","92",,,,"82.7","88.1","77.3"
"IDM00096033","MEDAN BELAWAN, ID","2022-07",,,,,"0","31","12",,"96",,,,,"89.3",
"IDM00096033","MEDAN BELAWAN, ID","2022-08",,,,,"0","30","5",,"92",,,,,"88.3",
"IDM00096033","MEDAN BELAWAN, ID","2022-09",,,,,"0","30","6",,"92",,,,,"88.1",
"IDM00096033","MEDAN BELAWAN, ID","2022-10",,,,,"0","30","1",,"92",,,,,"87.1",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-01",,,,,"0","29","0",,"90",,,,,"87.8",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-02",,,,,"0","28","3",,"92",,,,,"87.6",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-03",,,,,"0","31","8",,"92",,,,,"89.3",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-04",,"438","0","0","0","28","22","72","92",,"0",,"82.6","90.4","74.8"
"IDM00097320","ALOR MALI KALABAHI, ID","2022-05",,,,,"0","31","28",,"92",,,,,"91.1",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-06",,,,,"0","30","14",,"91",,,,,"89.4",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-07",,,,,"0","30","0",,"90",,,,,"87.6",
"IDM00097320","ALOR MALI KALABAHI, ID","2022-08",,"416","0","0","0","31","8","67","91",,"0",,"80.5","89.1","71.7"
"IDM00097320","ALOR MALI KALABAHI, ID","2022-09",,"489","0","0","0","30","25","72","93",,"0",,"82.5","90.6","74.4"
"IDM00097320","ALOR MALI KALABAHI, ID","2022-10",,,,,"0","30","30",,"95",,,,,"92.1",
"IDM00096791","CIREBON JATIWANGI, ID","2022-01",,,,,"0","31","22",,"94",,,,,"90.6",
"IDM00096791","CIREBON JATIWANGI, ID","2022-02",,"392","0","0","0","28","13","73","93",,"0",,"82.0","89.3","74.7"
"IDM00096791","CIREBON JATIWANGI, ID","2022-03",,,,,"0","31","28",,"95",,,,,"91.6",
"IDM00096791","CIREBON JATIWANGI, ID","2022-04",,,"0","0","0","29","26","74","95",,,,"83.9","92.4","75.5"
"IDM00096791","CIREBON JATIWANGI, ID","2022-05",,,,,"0","29","24",,"96",,,,,"92.3",
"IDM00096791","CIREBON JATIWANGI, ID","2022-06",,,,,"0","30","18",,"93",,,,,"89.9",
"IDM00096791","CIREBON JATIWANGI, ID","2022-07","445","445","0","0","0","31","25","68","94",,"0",,"82.0","90.9","73.2"
"IDM00096791","CIREBON JATIWANGI, ID","2022-08",,,,,"0","31","30",,"95",,,,,"92.6",
"IDM00096791","CIREBON JATIWANGI, ID","2022-09",,"493","0","0","0","30","28","73","97",,"0",,"84.7","94.0","75.3"
"IDM00096791","CIREBON JATIWANGI, ID","2022-10",,,,,"0","30","25",,"96",,,,,"91.7",
"IDM00096075","BINAKA, ID","2022-01",,,,,"0","26","4",,"92",,,,,"87.6",
"IDM00096075","BINAKA, ID","2022-04",,,,,"0","25","2",,"93",,,,,"88.5",
"IDM00096075","BINAKA, ID","2022-05",,,,,"0","28","11",,"92",,,,,"89.3",
"IDM00096075","BINAKA, ID","2022-06",,,,,"0","26","0",,"89",,,,,"87.1",
"IDM00096075","BINAKA, ID","2022-07",,,,,"0","30","4",,"91",,,,,"87.5",
"IDM00096075","BINAKA, ID","2022-08",,,,,"0","30","1",,"90",,,,,"87.3",
"IDM00096075","BINAKA, ID","2022-09",,,,,"0","30","0",,"90",,,,,"86.5",
"IDM00096075","BINAKA, ID","2022-10",,,,,"0","27","0",,"90",,,,,"85.9",
"IDM00096195","SULTAN THAHA, ID","2022-01",,,,,"0","31","9",,"92",,,,,"88.7",
"IDM00096195","SULTAN THAHA, ID","2022-02",,,,,"0","27","15",,"93",,,,,"89.3",
"IDM00096195","SULTAN THAHA, ID","2022-03",,,,,"0","31","23",,"95",,,,,"90.9",
"IDM00096195","SULTAN THAHA, ID","2022-04",,,,,"0","29","22",,"93",,,,,"90.6",
"IDM00096195","SULTAN THAHA, ID","2022-05",,,,,"0","30","24",,"94",,,,,"90.7",
"IDM00096195","SULTAN THAHA, ID","2022-06",,,,,"0","30","13",,"93",,,,,"89.4",
"IDM00096195","SULTAN THAHA, ID","2022-07",,,,,"0","31","15",,"93",,,,,"89.5",
"IDM00096195","SULTAN THAHA, ID","2022-08",,,,,"0","31","19",,"94",,,,,"89.6",
"IDM00096195","SULTAN THAHA, ID","2022-09",,,,,"0","30","17",,"93",,,,,"89.2",
"IDM00096195","SULTAN THAHA, ID","2022-10",,,,,"0","29","12",,"94",,,,,"89.0",
"IDM00097086","BUBUNG, ID","2022-01",,,,,"0","30","16",,"94",,,,,"90.0",
"IDM00097086","BUBUNG, ID","2022-02",,,,,"0","28","17",,"96",,,,,"90.3",
"IDM00097086","BUBUNG, ID","2022-03",,,,,"0","27","12",,"93",,,,,"89.3",
"IDM00097086","BUBUNG, ID","2022-04",,,,,"0","29","10",,"92",,,,,"89.2",
"IDM00097086","BUBUNG, ID","2022-05",,,,,"0","30","5",,"91",,,,,"88.6",
"IDM00097086","BUBUNG, ID","2022-06",,,,,"0","30","0",,"90",,,,,"87.6",
"IDM00097086","BUBUNG, ID","2022-07",,,,,"0","31","0",,"89",,,,,"85.3",
"IDM00097086","BUBUNG, ID","2022-08",,,,,"0","30","0",,"89",,,,,"85.8",
"IDM00097086","BUBUNG, ID","2022-09",,,,,"0","30","2",,"90",,,,,"87.0",
"IDM00097086","BUBUNG, ID","2022-10",,,,,"0","26","10",,"92",,,,,"89.0",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-01",,,,,"0","30","11",,"95",,,,,"88.8",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-02",,,,,"0","28","8",,"94",,,,,"88.1",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-03",,"505","0","0","0","31","21","76","95",,"0",,"84.3","90.4","78.2"
"ID000096745","JAKARTA OBSERVATORY, ID","2022-04",,,,,"0","28","22",,"94",,,,,"91.1",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-05",,,,,"0","30","23",,"95",,,,,"91.0",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-06",,"499","0","0","0","30","15","76","94",,"0",,"83.6","89.6","77.5"
"ID000096745","JAKARTA OBSERVATORY, ID","2022-07",,,"0","0","0","28","23","73","92",,,,"84.2","90.3","78.0"
"ID000096745","JAKARTA OBSERVATORY, ID","2022-08",,,,,"0","31","25",,"95",,,,,"91.1",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-09",,,,,"0","30","19",,"94",,,,,"90.2",
"ID000096745","JAKARTA OBSERVATORY, ID","2022-10",,,,,"0","30","14",,"96",,,,,"89.8",
"IDM00096837","SEMARANG, ID","2022-01",,,,,"0","29","9",,"91",,,,,"88.5",
"IDM00096837","SEMARANG, ID","2022-02",,,,,"0","27","4",,"94",,,,,"88.2",
"IDM00096837","SEMARANG, ID","2022-03",,,"0","0",,,,"76",,,,,,,"77.2"
"IDM00096837","SEMARANG, ID","2022-04",,,,,"0","29","25",,"95",,,,,"91.5",
"IDM00096837","SEMARANG, ID","2022-05",,,,,"0","29","24",,"94",,,,,"91.6",
"IDM00096837","SEMARANG, ID","2022-06",,"459","0","0","0","30","22","72","94",,"0",,"83.4","90.6","76.2"
"IDM00096837","SEMARANG, ID","2022-07",,,,,"0","31","29",,"94",,,,,"91.8",
"IDM00096837","SEMARANG, ID","2022-08",,"571","0","0","0","31","31","75","95",,"0",,"84.7","92.9","76.5"
"IDM00096837","SEMARANG, ID","2022-09",,"508","0","0","0","30","29","75","96",,"0",,"85.3","93.5","77.1"
"IDM00096837","SEMARANG, ID","2022-10",,,,,"0","30","22",,"95",,,,,"90.9",
"IDM00097682","NABIRE, ID","2022-01",,,,,"0","29","26",,"93",,,,,"90.9",
"IDM00097682","NABIRE, ID","2022-02",,,,,"0","27","14",,"93",,,,,"89.5",
"IDM00097682","NABIRE, ID","2022-03",,,,,"0","29","23",,"94",,,,,"90.4",
"IDM00097682","NABIRE, ID","2022-04",,,,,"0","29","18",,"94",,,,,"90.4",
"IDM00097682","NABIRE, ID","2022-05",,,,,"0","30","18",,"92",,,,,"89.7",
"IDM00097682","NABIRE, ID","2022-06",,,,,"0","30","15",,"93",,,,,"89.7",
"IDM00097682","NABIRE, ID","2022-07",,,,,"0","31","14",,"92",,,,,"89.0",
"IDM00097682","NABIRE, ID","2022-08",,,,,"0","31","13",,"91",,,,,"88.9",
"IDM00097682","NABIRE, ID","2022-09",,,"0","0","0","29","17","72","93",,,,"82.0","89.7","74.3"
"IDM00097682","NABIRE, ID","2022-10",,,,,"0","29","21",,"93",,,,,"90.4",
"IDM00096559","SUSILO, ID","2022-01",,,,,"0","30","13",,"94",,,,,"89.2",
"IDM00096559","SUSILO, ID","2022-02",,,,,"0","26","18",,"95",,,,,"90.7",
"IDM00096559","SUSILO, ID","2022-03",,,,,"0","26","19",,"96",,,,,"91.8",
"IDM00096559","SUSILO, ID","2022-04",,,,,"0","28","24",,"95",,,,,"91.5",
"IDM00096559","SUSILO, ID","2022-05",,,,,"0","30","26",,"96",,,,,"92.0",
"IDM00096559","SUSILO, ID","2022-06",,,,,"0","30","19",,"94",,,,,"90.3",
"IDM00096559","SUSILO, ID","2022-07",,,,,"0","31","21",,"95",,,,,"90.6",
"IDM00096559","SUSILO, ID","2022-08",,,,,"0","31","16",,"95",,,,,"89.3",
"IDM00096559","SUSILO, ID","2022-09",,"407","0","0","0","30","15","72","94",,"0",,"81.2","88.9","73.4"
"IDM00096559","SUSILO, ID","2022-10",,,,,"0","30","14",,"94",,,,,"89.6",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-01",,,,,"0","30","13",,"93",,,,,"88.9",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-02",,,,,"0","26","8",,"91",,,,,"88.5",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-03",,,,,"0","31","14",,"93",,,,,"89.5",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-04",,,,,"0","28","15",,"94",,,,,"89.7",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-05",,,,,"0","31","15",,"92",,,,,"89.0",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-06",,,,,"0","30","15",,"91",,,,,"89.3",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-07",,,,,"0","30","10",,"92",,,,,"88.2",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-08",,,,,"0","31","14",,"92",,,,,"89.0",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-09",,,,,"0","30","21",,"93",,,,,"90.3",
"IDM00097406","GALELA GAMARMALAMU, ID","2022-10",,,,,"0","30","23",,"93",,,,,"90.0",
"IDM00097760","KAIMANA, ID","2022-01",,,,,"0","28","21",,"97",,,,,"92.0",
"IDM00097760","KAIMANA, ID","2022-02",,,,,"0","24","16",,"96",,,,,"90.8",
"IDM00097760","KAIMANA, ID","2022-03",,,,,"0","29","25",,"95",,,,,"91.1",
"IDM00097760","KAIMANA, ID","2022-04",,,,,"0","29","7",,"93",,,,,"89.3",
"IDM00097760","KAIMANA, ID","2022-05",,,,,"0","30","9",,"93",,,,,"89.3",
"IDM00097760","KAIMANA, ID","2022-06",,,,,"0","29","3",,"91",,,,,"88.3",
"IDM00097760","KAIMANA, ID","2022-07",,,,,"0","30","0",,"89",,,,,"84.7",
"IDM00097760","KAIMANA, ID","2022-08",,,,,"0","31","0",,"88",,,,,"85.4",
"IDM00097760","KAIMANA, ID","2022-09",,,,,"0","30","4",,"92",,,,,"88.2",
"IDM00097760","KAIMANA, ID","2022-10",,,,,"0","29","22",,"94",,,,,"90.6",
"IDM00097008","NAHA, ID","2022-01",,,,,"0","28","1",,"90",,,,,"86.0",
"IDM00097008","NAHA, ID","2022-02",,,,,"0","25","0",,"87",,,,,"84.4",
"IDM00097008","NAHA, ID","2022-03",,,,,"0","29","0",,"90",,,,,"86.8",
"IDM00097008","NAHA, ID","2022-04",,,"0","0","0","29","2","73","91",,,,"81.4","87.6","75.1"
"IDM00097008","NAHA, ID","2022-05",,,,,"0","31","1",,"91",,,,,"86.7",
"IDM00097008","NAHA, ID","2022-06",,,,,"0","30","0",,"89",,,,,"88.0",
"IDM00097008","NAHA, ID","2022-07",,"426","0","0","0","31","7","73","91","0","0",,"81.3","88.0","74.6"
"IDM00097008","NAHA, ID","2022-08",,,,,"0","31","3",,"91",,,,,"87.1",
"IDM00097008","NAHA, ID","2022-09",,,,,"0","30","3",,"91",,,,,"88.4",
"IDM00097008","NAHA, ID","2022-10",,,,,"0","26","7",,"92",,,,,"88.8",
"ID000096145","TAREMPA, ID","2022-01","406","406","0","0","0","31","1","73","92",,"0",,"80.6","85.2","75.9"
"ID000096145","TAREMPA, ID","2022-02","766","360","0","0","0","27","0","74","89",,"0",,"80.5","84.9","76.0"
"ID000096145","TAREMPA, ID","2022-03",,,,,"0","30","7",,"96",,,,,"87.8",
"ID000096145","TAREMPA, ID","2022-05",,,,,"0","30","25",,"94",,,,,"91.4",
"ID000096145","TAREMPA, ID","2022-06",,,,,"0","29","19",,"93",,,,,"90.1",
"ID000096145","TAREMPA, ID","2022-07",,"514","0","0","0","31","23","75","94","0","0",,"84.1","90.6","77.7"
"ID000096145","TAREMPA, ID","2022-08",,,,,"0","30","9",,"94",,,,,"88.5",
"ID000096145","TAREMPA, ID","2022-09",,"472","0","0","0","29","15","73","92",,"0",,"83.0","89.2","76.9"
"ID000096145","TAREMPA, ID","2022-10",,,,,"0","29","2",,"90",,,,,"86.9",
"IDM00096237","PANGKALPINANG, ID","2022-01",,,,,"0","31","6",,"92",,,,,"87.8",
"IDM00096237","PANGKALPINANG, ID","2022-02",,,,,"0","27","7",,"92",,,,,"88.8",
"IDM00096237","PANGKALPINANG, ID","2022-03",,,,,"0","28","14",,"92",,,,,"89.4",
"IDM00096237","PANGKALPINANG, ID","2022-04",,,,,"0","27","20",,"93",,,,,"90.5",
"IDM00096237","PANGKALPINANG, ID","2022-05",,,,,"0","28","18",,"94",,,,,"90.0",
"IDM00096237","PANGKALPINANG, ID","2022-06",,,,,"0","30","15",,"92",,,,,"88.5",
"IDM00096237","PANGKALPINANG, ID","2022-07",,,,,"0","31","17",,"92",,,,,"89.1",
"IDM00096237","PANGKALPINANG, ID","2022-08",,,,,"0","31","12",,"92",,,,,"89.3",
"IDM00096237","PANGKALPINANG, ID","2022-09",,,,,"0","30","12",,"93",,,,,"89.3",
"IDM00096237","PANGKALPINANG, ID","2022-10",,,,,"0","30","7",,"91",,,,,"88.1",
"IDM00096633","SEPINGGAN, ID","2022-01",,,,,"0","30","7",,"92",,,,,"87.8",
"IDM00096633","SEPINGGAN, ID","2022-02",,,,,"0","24","3",,"92",,,,,"87.4",
